-10.0,0.0024355812354424668
-9.999,0.0024362253461295987
-9.998,0.0024368697177203865
-9.997,0.0024375143503572866
-9.996,0.0024381592441828593
-9.995,0.0024388043993397598
-9.994,0.00243944981597074
-9.993,0.002440095494218651
-9.992,0.002440741434226443
-9.991,0.002441387636137165
-9.99,0.0024420341000939588
-9.989,0.002442680826240071
-9.988,0.002443327814718845
-9.987,0.0024439750656737183
-9.986,0.0024446225792482327
-9.985,0.002445270355586027
-9.984,0.0024459183948308347
-9.983,0.002446566697126494
-9.982,0.002447215262616939
-9.981,0.002447864091446202
-9.98,0.002448513183758416
-9.979,0.0024491625396978137
-9.978,0.0024498121594087245
-9.977,0.0024504620430355773
-9.976,0.0024511121907229037
-9.975,0.0024517626026153328
-9.974,0.0024524132788575907
-9.973,0.002453064219594508
-9.972,0.002453715424971011
-9.971,0.0024543668951321268
-9.97,0.0024550186302229834
-9.969,0.0024556706303888094
-9.968,0.0024563228957749294
-9.967,0.002456975426526773
-9.966,0.002457628222789867
-9.965,0.00245828128470984
-9.964,0.002458934612432419
-9.963,0.002459588206103435
-9.962,0.0024602420658688144
-9.961,0.0024608961918745893
-9.96,0.0024615505842668895
-9.959,0.002462205243191947
-9.958,0.0024628601687960924
-9.957,0.0024635153612257606
-9.956,0.002464170820627486
-9.955,0.0024648265471479023
-9.954,0.0024654825409337463
-9.953,0.0024661388021318584
-9.952,0.002466795330889174
-9.951,0.0024674521273527357
-9.95,0.002468109191669686
-9.949,0.002468766523987268
-9.948,0.002469424124452827
-9.947,0.002470081993213811
-9.946,0.0024707401304177685
-9.945,0.00247139853621235
-9.944,0.0024720572107453103
-9.943,0.0024727161541645043
-9.942,0.0024733753666178883
-9.941,0.002474034848253523
-9.94,0.002474694599219571
-9.939,0.002475354619664295
-9.938,0.0024760149097360637
-9.937,0.002476675469583348
-9.936,0.002477336299354718
-9.935,0.00247799739919885
-9.934,0.0024786587692645235
-9.933,0.0024793204097006173
-9.932,0.0024799823206561175
-9.931,0.0024806445022801118
-9.93,0.002481306954721789
-9.929,0.0024819696781304443
-9.928,0.0024826326726554745
-9.927,0.002483295938446382
-9.926,0.00248395947565277
-9.925,0.0024846232844243465
-9.924,0.002485287364910925
-9.923,0.002485951717262419
-9.922,0.002486616341628849
-9.921,0.00248728123816034
-9.92,0.0024879464070071177
-9.919,0.0024886118483195144
-9.918,0.0024892775622479685
-9.917,0.002489943548943018
-9.916,0.002490609808555309
-9.915,0.0024912763412355916
-9.914,0.002491943147134719
-9.913,0.0024926102264036503
-9.912,0.0024932775791934496
-9.911,0.0024939452056552862
-9.91,0.0024946131059404315
-9.909,0.0024952812802002656
-9.908,0.0024959497285862733
-9.907,0.002496618451250041
-9.906,0.002497287448343265
-9.905,0.0024979567200177455
-9.904,0.0024986262664253855
-9.903,0.0024992960877181962
-9.902,0.0024999661840482976
-9.901,0.002500636555567907
-9.9,0.0025013072024293545
-9.899,0.0025019781247850766
-9.898,0.0025026493227876096
-9.897,0.002503320796589601
-9.896,0.002503992546343803
-9.895,0.0025046645722030772
-9.894,0.0025053368743203847
-9.893,0.0025060094528487984
-9.892,0.0025066823079414983
-9.891,0.0025073554397517664
-9.89,0.0025080288484329947
-9.889,0.0025087025341386836
-9.888,0.0025093764970224356
-9.887,0.002510050737237965
-9.886,0.0025107252549390916
-9.885,0.0025114000502797387
-9.884,0.0025120751234139435
-9.883,0.002512750474495846
-9.882,0.002513426103679694
-9.881,0.0025141020111198453
-9.88,0.0025147781969707622
-9.879,0.0025154546613870184
-9.878,0.002516131404523291
-9.877,0.0025168084265343687
-9.876,0.0025174857275751467
-9.875,0.0025181633078006273
-9.874,0.0025188411673659223
-9.873,0.0025195193064262546
-9.872,0.0025201977251369475
-9.871,0.002520876423653441
-9.87,0.00252155540213128
-9.869,0.0025222346607261165
-9.868,0.002522914199593715
-9.867,0.0025235940188899457
-9.866,0.0025242741187707905
-9.865,0.0025249544993923368
-9.864,0.0025256351609107834
-9.863,0.00252631610348244
-9.862,0.0025269973272637205
-9.861,0.0025276788324111515
-9.86,0.0025283606190813716
-9.859,0.0025290426874311233
-9.858,0.0025297250376172618
-9.857,0.002530407669796753
-9.856,0.0025310905841266695
-9.855,0.0025317737807641957
-9.854,0.0025324572598666296
-9.853,0.002533141021591371
-9.852,0.0025338250660959373
-9.851,0.0025345093935379526
-9.85,0.002535194004075153
-9.849,0.0025358788978653833
-9.848,0.0025365640750666
-9.847,0.002537249535836872
-9.846,0.0025379352803343745
-9.845,0.002538621308717398
-9.844,0.0025393076211443423
-9.843,0.0025399942177737156
-9.842,0.0025406810987641413
-9.841,0.0025413682642743546
-9.84,0.002542055714463197
-9.839,0.002542743449489624
-9.838,0.0025434314695127057
-9.837,0.0025441197746916178
-9.836,0.002544808365185652
-9.835,0.0025454972411542115
-9.834,0.0025461864027568103
-9.833,0.002546875850153073
-9.832,0.0025475655835027395
-9.831,0.002548255602965661
-9.83,0.0025489459087017978
-9.829,0.0025496365008712265
-9.828,0.0025503273796341347
-9.827,0.0025510185451508216
-9.826,0.0025517099975816996
-9.825,0.0025524017370872967
-9.824,0.0025530937638282474
-9.823,0.002553786077965305
-9.822,0.002554478679659335
-9.821,0.002555171569071312
-9.82,0.002555864746362328
-9.819,0.002556558211693586
-9.818,0.0025572519652264057
-9.817,0.002557946007122214
-9.816,0.0025586403375425578
-9.815,0.002559334956649096
-9.814,0.002560029864603598
-9.813,0.00256072506156795
-9.812,0.0025614205477041533
-9.811,0.0025621163231743203
-9.81,0.0025628123881406796
-9.809,0.0025635087427655725
-9.808,0.002564205387211457
-9.807,0.002564902321640902
-9.806,0.0025655995462165963
-9.805,0.002566297061101337
-9.804,0.0025669948664580403
-9.803,0.002567692962449737
-9.802,0.002568391349239572
-9.801,0.0025690900269908024
-9.8,0.0025697889958668065
